日期,交运设备,燃气,汽车零部件,航运港口,房地产服务,仪器仪表,采掘行业,游戏,汽车服务,电网设备,中药,风电设备,珠宝首饰,酿酒行业,纺织服装,包装材料,保险,环保行业,证券,计算机设备,公用事业,铁路公路,生物制品,航空机场,非金属材料,造纸印刷,互联网服务,塑料制品,光学光电子,钢铁行业,橡胶制品,多元金融,航天航空,光伏设备,煤炭行业,石油行业,工程咨询服务,化学制药,工程建设,农牧饲渔,消费电子,工程机械,医疗服务,化学原料,通信设备,文化传媒,房地产开发,汽车整车,医药商业,水泥建材,装修建材,通用设备,贵金属,化纤行业,玻璃玻纤,电子化学品,教育,贸易行业,有色金属,半导体,装修装饰,食品饮料,旅游酒店,小金属,电机,家用轻工,银行,电子元件,专业服务,电源设备,美容护理,专用设备,医疗器械,物流行业,船舶制造,化肥行业,农药兽药,软件开发,通信服务,电力行业,电池,商业百货,家电行业,综合行业,化学制品,能源金属
2010-03-23,4149.62,,8185.47,6546.76,,3942.24,,,,13066.33,,,,13116.95,7013.0,,846.36,,96948.65,,4232.34,3910.4,,4348.56,,3525.7,5903.48,5416.16,,5369.74,,,11966.97,,7624.46,7834.98,,8797.95,8150.06,6201.01,,,,,5913.21,6850.11,9759.68,,,10270.75,6327.27,11891.79,,5802.53,12374.44,,,5569.94,10947.01,,,8824.42,7804.1,,,10760.12,1915.27,5013.77,,,,,,3539.52,,,,,,7174.99,,11732.08,4275.53,4996.83,7413.72,
2010-03-24,4160.01,,8260.4,6526.2,,4013.03,,,,13195.02,,,,13234.25,7006.0,,844.09,,96807.72,,4264.04,3959.23,,4301.78,,3537.12,5918.5,5449.92,,5324.13,,,12054.92,,7600.37,7822.3,,8821.72,8183.93,6239.59,,,,,5899.92,6845.78,9758.91,,,10482.21,6320.82,11936.02,,5887.4,12390.55,,,5621.68,10896.23,,,8824.93,7758.94,,,10788.48,1930.22,5031.43,,,,,,3566.64,,,,,,7195.81,,11742.91,4298.07,5017.72,7420.21,
2010-03-25,4154.62,,8141.74,6438.31,,3902.84,,,,12936.16,,,,13053.36,6931.63,,834.12,,94740.36,,4189.06,3933.36,,4248.14,,3478.76,5864.38,5392.54,,5286.89,,,11976.41,,7481.1,7764.26,,8701.86,8098.64,6040.02,,,,,5818.55,6798.75,9603.9,,,10387.52,6161.37,11816.91,,5776.77,12201.38,,,5556.51,10712.7,,,8678.18,7626.13,,,10724.87,1913.59,4946.56,,,,,,3516.37,,,,,,7088.83,,11611.45,4214.03,4912.47,7353.22,
2010-03-26,4178.57,,8274.06,6541.67,,3947.47,,,,13044.67,,,,13219.8,7046.36,,843.67,,95711.35,,4273.01,3959.97,,4356.32,,3528.76,5939.4,5495.13,,5308.98,,,11929.2,,7581.95,7947.68,,8799.02,8179.17,6060.97,,,,,5850.61,6870.53,9756.5,,,10509.68,6238.98,11969.8,,5878.76,12300.8,,,5647.75,10812.82,,,8765.13,7837.43,,,11019.22,1937.67,5038.12,,,,,,3579.34,,,,,,7183.28,,11772.18,4271.16,5008.43,7448.26,
2010-03-29,4190.42,,8396.95,6614.37,,3972.4,,,,13169.35,,,,13399.01,7126.52,,875.52,,98420.0,,4323.79,3980.4,,4419.95,,3583.33,5963.24,5525.09,,5398.48,,,12045.18,,7905.58,8075.62,,8889.39,8360.1,6085.12,,,,,5917.63,6879.52,9950.39,,,10599.3,6310.9,12093.63,,5890.49,12451.47,,,5728.49,11139.21,,,8849.44,7889.11,,,11206.81,1989.4,5048.01,,,,,,3639.16,,,,,,7250.15,,11844.46,4320.06,5066.05,7495.05,
2010-03-30,4208.6,,8482.88,6608.67,,4026.52,,,,13250.55,,,,13390.88,7162.48,,880.52,,98138.78,,4336.9,3984.48,,4392.95,,3609.4,6001.21,5564.32,,5383.41,,,12070.7,,7972.92,8047.78,,8891.22,8318.07,6082.66,,,,,5918.86,6931.4,9967.11,,,10613.72,6369.25,12117.05,,5901.48,12490.76,,,5706.48,11195.34,,,8861.61,7940.09,,,11262.13,1994.5,5124.0,,,,,,3625.02,,,,,,7241.86,,11933.08,4346.55,5102.73,7519.55,
2010-03-31,4293.05,,8442.64,6550.2,,4063.93,,,,13292.03,,,,13296.12,7171.57,,873.78,,97973.76,,4321.04,3928.75,,4381.49,,3599.25,6028.41,5566.63,,5330.57,,,12023.84,,7871.54,7918.68,,8926.92,8324.63,6035.01,,,,,5911.26,6937.15,9989.68,,,10557.6,6376.61,12153.74,,5870.98,12459.96,,,5721.89,11104.42,,,8837.66,7974.99,,,11321.81,1972.1,5189.45,,,,,,3628.72,,,,,,7335.14,,11904.4,4335.88,5144.97,7533.35,
2010-04-01,4360.05,,8593.83,6597.97,,4131.2,,,,13696.65,,,,13472.61,7240.66,,886.83,,98838.76,,4429.88,3973.51,,4410.11,,3651.04,6118.92,5657.04,,5376.99,,,12221.59,,7993.81,7994.14,,9052.23,8423.2,6118.84,,,,,5954.08,7047.04,10259.11,,,10765.67,6455.44,12337.05,,5985.59,12757.77,,,5797.44,11305.11,,,8958.53,8086.98,,,11548.61,1985.16,5263.7,,,,,,3682.76,,,,,,7376.15,,12057.06,4392.11,5228.4,7643.95,
2010-04-02,4380.97,,8702.49,6640.01,,4157.91,,,,13710.29,,,,13390.88,7227.42,,888.74,,98602.94,,4411.03,3968.73,,4359.95,,3726.47,6148.4,5684.14,,5415.92,,,12408.93,,8175.38,8083.48,,9094.59,8435.95,6141.58,,,,,5936.08,7059.07,10298.4,,,10842.58,6437.09,12491.0,,5995.83,12920.42,,,5819.33,11489.95,,,8992.96,8081.11,,,11511.82,1979.8,5318.48,,,,,,3688.6,,,,,,7373.11,,12123.6,4438.65,5213.48,7703.65,
2010-04-06,4404.24,,8728.93,6658.08,,4190.73,,,,13760.43,,,,13413.02,7249.26,,880.51,,99043.12,,4408.4,4004.99,,4426.9,,3734.59,6121.15,5714.87,,5429.14,,,12471.02,,8279.31,8005.98,,9162.38,8410.93,6221.0,,,,,5925.94,7022.54,10156.1,,,10811.13,6467.05,12521.79,,6065.63,12940.96,,,5843.36,11563.64,,,9101.79,8081.44,,,11512.15,1979.84,5305.29,,,,,,3685.73,,,,,,7364.98,,12092.92,4380.18,5239.35,7739.82,
2010-04-07,4401.55,,8732.95,6620.66,,4199.64,,,,14036.83,,,,13512.33,7259.7,,886.4,,97583.11,,4399.3,3984.49,,4423.03,,3756.33,6147.99,5719.11,,5417.48,,,12513.85,,8243.17,7940.37,,9249.07,8364.41,6206.97,,,,,5931.33,6986.77,10038.71,,,10804.06,6471.57,12495.57,,6065.25,13021.44,,,5816.41,11588.4,,,9082.27,8042.78,,,11506.08,1969.51,5343.44,,,,,,3683.85,,,,,,7367.99,,12078.08,4359.38,5246.36,7716.6,
2010-04-08,4427.01,,8635.75,6553.79,,4162.41,,,,13918.58,,,,13449.51,7232.27,,866.29,,96408.56,,4407.58,3942.7,,4609.69,,3830.76,6165.93,5691.93,,5327.91,,,12424.81,,8014.16,7798.51,,9375.16,8297.42,6159.01,,,,,5887.6,7054.0,9893.21,,,10773.46,6438.79,12450.31,,6068.54,13123.81,,,5831.88,11414.69,,,9066.19,8019.26,,,11499.75,1949.22,5349.54,,,,,,3653.03,,,,,,7310.57,,12045.98,4329.82,5258.56,7710.56,
2010-04-09,4542.78,,8747.75,6588.95,,4255.19,,,,14034.67,,,,13679.52,7346.38,,877.32,,97190.03,,4429.04,3970.27,,4712.97,,3868.39,6343.07,5763.31,,5350.51,,,12665.27,,8136.4,7854.96,,9507.56,8371.73,6223.18,,,,,5986.53,7276.58,9943.48,,,10907.26,6537.73,12583.84,,6148.05,13203.89,,,5897.44,11585.84,,,9224.52,8108.42,,,11873.74,1952.76,5483.69,,,,,,3666.22,,,,,,7375.03,,12183.23,4369.52,5309.39,7783.89,
2010-04-12,4637.65,,8698.55,6534.35,,4264.04,,,,14228.04,,,,13709.46,7444.16,,862.07,,95912.07,,4433.19,3922.79,,4965.0,,3915.49,6538.51,5784.15,,5276.4,,,12643.53,,8049.94,7711.37,,9761.73,8316.34,6240.96,,,,,6007.14,7418.28,9652.21,,,10893.33,6553.2,12564.76,,6125.03,13146.91,,,5924.86,11735.01,,,9312.29,8136.46,,,11990.47,1933.08,5543.46,,,,,,3656.3,,,,,,7398.14,,12221.68,4397.52,5320.0,7825.38,
2010-04-13,4488.69,,8644.47,6587.96,,4163.87,,,,14023.21,,,,13715.73,7331.79,,899.3,,98667.6,,4409.24,3913.13,,4869.44,,3831.27,6380.66,5652.31,,5309.5,,,12419.27,,8149.04,7867.41,,9691.31,8348.18,6211.78,,,,,5998.96,7296.05,9658.2,,,10805.81,6549.22,12561.28,,6025.4,12972.24,,,5902.21,11788.74,,,9274.35,7954.41,,,11840.61,1962.03,5400.53,,,,,,3726.03,,,,,,7393.96,,12152.32,4331.48,5275.83,7726.24,
2010-04-14,4645.94,,8775.38,6565.68,,4224.5,,,,14147.26,,,,14056.77,7392.14,,896.64,,98204.17,,4422.01,3952.8,,4919.11,,3878.72,6399.98,5716.76,,5332.27,,,12821.54,,8193.37,7841.27,,9837.02,8337.65,6359.34,,,,,6004.56,7372.66,9685.5,,,10932.2,6690.56,12715.38,,6096.64,13073.62,,,5941.52,12036.04,,,9400.02,8040.25,,,12071.55,1948.65,5468.56,,,,,,3713.56,,,,,,7424.52,,12246.05,4332.97,5327.05,7829.29,
2010-04-15,4609.55,,8728.69,6560.2,,4188.43,,,,13962.65,,,,14076.71,7340.3,,898.76,,98974.23,,4397.61,3913.51,,4850.9,,3825.7,6282.8,5656.79,,5338.19,,,12795.84,,8331.39,7949.95,,9718.19,8267.38,6333.91,,,,,5964.8,7190.92,9531.37,,,10783.7,6566.38,12592.17,,6070.12,13117.82,,,5893.47,11959.61,,,9342.43,7888.36,,,11975.35,1947.97,5407.14,,,,,,3688.47,,,,,,7370.08,,12125.21,4288.56,5299.93,7791.33,
2010-04-16,4591.3,,8683.34,6523.31,,4208.11,,,,13939.22,,,,14088.33,7285.91,,883.67,,96580.76,,4363.86,3907.72,,4905.22,,3859.3,6311.06,5666.12,,5283.04,,,12852.32,,8166.56,7808.47,,9674.54,8218.7,6307.88,,,,,5919.95,7147.78,9481.15,,,10669.48,6575.8,12499.32,,6084.51,13132.34,,,5855.24,11774.08,,,9286.99,7830.44,,,12041.12,1923.71,5416.52,,,,,,3646.0,,,,,,7343.73,,12134.63,4293.93,5282.14,7754.97,
2010-04-19,4389.72,,8225.63,6224.15,,4081.84,,,,13443.69,,,,13655.36,6939.09,,844.9,,89150.39,,4159.32,3711.9,,4567.31,,3696.26,6071.07,5382.7,,5016.84,,,12223.43,,7644.92,7433.03,,9477.88,7849.15,6054.36,,,,,5655.12,6822.3,8749.21,,,10099.73,6307.6,11940.5,,5800.29,12469.94,,,5564.29,11128.71,,,8938.91,7398.57,,,11577.82,1835.25,5177.8,,,,,,3499.26,,,,,,7101.03,,11636.42,4101.2,5011.78,7395.87,
2010-04-20,4448.93,,8201.91,6183.99,,4194.75,,,,13671.27,,,,13959.57,6983.32,,853.24,,86541.81,,4177.39,3682.59,,4689.1,,3718.24,6276.93,5433.91,,4933.61,,,12587.84,,7664.96,7303.44,,9847.52,7819.7,6158.37,,,,,5620.33,6945.14,8452.29,,,10067.16,6412.91,11996.2,,5866.56,12478.62,,,5538.16,11324.16,,,9116.25,7390.84,,,11631.91,1823.99,5304.55,,,,,,3498.97,,,,,,7096.39,,11683.0,4050.09,5107.17,7442.66,
2010-04-21,4568.34,,8414.37,6266.7,,4290.17,,,,14120.06,,,,14412.61,7175.25,,865.65,,87624.52,,4265.02,3731.87,,4835.84,,3839.86,6527.93,5606.57,,4993.68,,,12961.72,,7939.95,7362.1,,10096.81,7899.44,6251.7,,,,,5747.81,7112.71,8646.6,,,10286.3,6594.21,12249.12,,5993.03,12834.88,,,5701.44,11499.28,,,9340.35,7650.18,,,12123.63,1836.18,5496.93,,,,,,3546.65,,,,,,7364.41,,12068.32,4135.87,5296.33,7647.29,
2010-04-22,4596.97,,8363.52,6159.01,,4293.59,,,,14113.31,,,,14497.24,7151.29,,848.2,,85640.49,,4232.32,3676.66,,4841.47,,3836.22,6547.27,5628.99,,4916.83,,,12972.07,,7920.42,7232.06,,10126.89,7798.57,6340.65,,,,,5662.76,7226.67,8488.23,,,10251.15,6662.38,12173.34,,5972.76,12715.8,,,5680.74,11537.72,,,9332.44,7738.4,,,12197.13,1801.98,5550.47,,,,,,3512.77,,,,,,7390.02,,12138.03,4180.5,5325.41,7665.17,
2010-04-23,4556.96,,8253.2,6129.79,,4193.42,,,,14166.1,,,,14361.58,7112.36,,847.76,,85470.04,,4223.6,3634.29,,4775.98,,3801.59,6410.42,5589.94,,4861.02,,,12714.74,,8064.29,7119.59,,10076.06,7828.38,6287.45,,,,,5551.34,7175.25,8509.26,,,10153.57,6603.29,12061.79,,5964.04,12725.91,,,5695.44,11466.27,,,9272.46,7664.24,,,12194.6,1799.45,5460.31,,,,,,3501.22,,,,,,7301.77,,12028.55,4089.27,5309.56,7582.61,
2010-04-26,4528.67,,8273.4,6106.83,,4175.68,,,,14263.68,,,,14113.25,7069.66,,832.63,,84088.34,,4207.41,3619.7,,4747.99,,3766.58,6412.4,5585.21,,4818.87,,,12740.48,,8010.95,7068.02,,10150.74,7773.89,6262.51,,,,,5681.04,7372.89,8435.0,,,10087.59,6533.32,12024.4,,5922.6,12748.95,,,5724.85,11373.3,,,9188.16,7703.03,,,12259.42,1790.77,5497.14,,,,,,3516.23,,,,,,7245.42,,12058.0,4028.18,5300.41,7559.26,
2010-04-27,4320.84,,8059.13,5961.93,,4038.76,,,,13849.17,,,,13730.18,6838.43,,820.43,,81382.7,,4107.99,3589.72,,4644.58,,3636.85,6257.06,5413.59,,4696.96,,,12261.7,,7846.83,6907.96,,9995.12,7528.46,6045.19,,,,,5740.28,7289.57,8347.43,,,9736.31,6319.99,11596.53,,5667.62,12371.32,,,5598.81,11079.54,,,8863.06,7458.23,,,11774.79,1770.59,5344.35,,,,,,3445.67,,,,,,7218.93,,11782.8,3932.3,5161.32,7318.93,
2010-04-28,4259.13,,8027.12,5934.8,,3983.35,,,,13751.07,,,,13623.59,6788.01,,809.82,,81636.06,,4058.56,3576.13,,4560.86,,3621.21,6152.16,5376.71,,4740.43,,,12028.52,,7819.18,6928.24,,10021.22,7465.66,6027.05,,,,,5653.97,7270.64,8320.33,,,9632.63,6274.81,11545.86,,5602.61,12239.8,,,5588.27,11041.45,,,8785.75,7359.49,,,11645.95,1776.58,5324.72,,,,,,3433.71,,,,,,7162.76,,11630.56,3935.35,5111.25,7272.23,
2010-04-29,4064.66,,7852.08,5911.04,,3825.78,,,,13408.92,,,,13338.53,6638.42,,809.67,,80459.66,,3997.07,3513.96,,4461.32,,3495.09,5951.64,5218.38,,4671.36,,,11744.2,,7605.91,6880.8,,9609.31,7397.04,5893.75,,,,,5532.04,6915.83,8229.62,,,9530.88,6038.63,11315.29,,5418.73,12034.4,,,5499.07,10776.76,,,8490.94,7134.08,,,11323.52,1789.21,5189.07,,,,,,3404.74,,,,,,7017.03,,11370.43,3798.93,4944.91,7085.89,
2010-04-30,3950.15,,7714.23,5949.77,,3631.29,,,,13135.97,,,,13093.64,6386.5,,824.08,,82604.85,,3974.88,3470.53,,4308.36,,3417.78,5726.13,5077.57,,4778.15,,,11469.72,,7663.42,6940.49,,9293.84,7416.73,5717.64,,,,,5499.51,6712.76,8171.04,,,9329.18,5846.64,11156.45,,5201.81,11831.35,,,5385.28,10724.99,,,8271.82,7003.17,,,11237.99,1816.09,4983.3,,,,,,3386.85,,,,,,6944.37,,11100.19,3715.4,4831.31,6874.56,
2010-05-04,3963.47,,7620.78,5903.64,,3644.13,,,,13099.02,,,,13131.27,6333.12,,816.16,,77470.98,,3904.53,3463.85,,4314.27,,3403.18,5685.78,5104.27,,4705.75,,,11542.71,,7662.1,6866.66,,9494.36,7289.07,5767.43,,,,,5494.48,6827.67,7788.52,,,9208.66,5760.27,11108.39,,5168.5,11677.41,,,5343.42,10719.32,,,8290.95,6850.6,,,11062.5,1790.0,5012.33,,,,,,3390.25,,,,,,6917.01,,11056.93,3699.02,4824.69,6822.68,
2010-05-05,4097.13,,7738.16,5942.19,,3752.11,,,,13515.3,,,,13512.24,6522.85,,811.09,,75381.37,,3985.02,3559.8,,4511.18,,3499.93,5825.21,5250.99,,4709.33,,,11932.65,,7654.75,6830.06,,9770.87,7342.76,6013.38,,,,,5493.38,7016.01,7938.16,,,9332.72,5986.94,11406.7,,5341.79,11821.54,,,5466.99,10602.65,,,8531.46,6951.07,,,11308.54,1795.57,5183.6,,,,,,3440.32,,,,,,6952.72,,11302.12,3760.1,4964.03,6997.64,
2010-05-06,3963.38,,7474.68,5734.91,,3618.75,,,,13278.37,,,,13150.86,6370.08,,775.17,,70479.52,,3876.07,3427.13,,4295.29,,3356.57,5650.1,5109.47,,4543.16,,,11534.21,,7135.03,6488.84,,9534.93,7057.58,5855.66,,,,,5258.58,6830.99,7534.3,,,9021.22,5809.69,10992.84,,5169.65,11476.22,,,5267.75,10144.68,,,8313.82,6583.46,,,10942.49,1746.83,5039.36,,,,,,3332.58,,,,,,6768.1,,10892.88,3580.13,4830.28,6756.81,
2010-05-07,3916.1,,7266.11,5574.89,,3549.93,,,,13045.69,,,,12971.14,6311.52,,771.34,,69319.67,,3785.91,3389.11,,4105.29,,3278.25,5460.59,5028.43,,4444.64,,,11580.78,,6756.78,6293.19,,9369.06,6935.46,6035.92,,,,,5121.91,6868.74,7480.54,,,8758.86,5704.99,10708.88,,5058.22,11215.61,,,5199.54,9934.53,,,8249.65,6453.97,,,10487.11,1737.46,4946.4,,,,,,3250.62,,,,,,6607.04,,10650.0,3448.66,4791.72,6611.33,
2010-05-10,3884.19,,7216.17,5669.41,,3536.12,,,,12707.42,,,,12842.41,6263.1,,790.54,,69440.56,,3789.25,3396.44,,3788.6,,3283.59,5333.54,4950.26,,4456.11,,,11621.73,,6897.14,6345.15,,9124.46,6984.12,5940.65,,,,,5168.31,6434.06,7628.54,,,8771.27,5689.67,10661.28,,5101.26,11093.57,,,5171.06,10069.09,,,8122.87,6452.34,,,10279.14,1758.85,4815.34,,,,,,3252.9,,,,,,6614.02,,10598.66,3483.71,4728.81,6516.88,
2010-05-11,3688.94,,7029.72,5606.18,,3404.28,,,,12269.9,,,,12552.44,6181.95,,763.5,,66702.03,,3700.46,3355.8,,3576.37,,3192.22,5191.01,4825.52,,4475.62,,,11126.99,,6800.59,6252.51,,8852.31,6828.97,5714.1,,,,,5089.89,6172.33,7446.87,,,8491.75,5559.39,10446.32,,4932.74,10799.18,,,5032.21,10091.9,,,7882.0,6226.14,,,10026.98,1739.21,4657.97,,,,,,3195.86,,,,,,6508.46,,10299.63,3433.11,4584.35,6349.78,
2010-05-12,3576.65,,6974.36,5618.07,,3303.53,,,,11880.41,,,,12191.53,6041.55,,783.07,,67089.17,,3662.68,3375.55,,3616.42,,3152.08,5116.98,4688.71,,4453.73,,,10834.77,,6803.04,6282.12,,8631.52,6834.18,5485.84,,,,,4945.07,6009.76,7583.63,,,8386.74,5402.8,10289.52,,4806.77,10662.43,,,4997.08,10033.05,,,7632.23,6175.51,,,9746.7,1777.97,4540.71,,,,,,3223.07,,,,,,6467.66,,10178.14,3449.3,4450.57,6203.62,
2010-05-13,3676.41,,7228.37,5687.99,,3357.3,,,,12283.49,,,,12582.87,6126.8,,803.38,,68535.55,,3718.23,3413.79,,3752.22,,3224.76,5242.72,4790.66,,4511.33,,,11077.38,,7066.48,6452.77,,8955.19,6905.15,5563.85,,,,,5085.33,6169.84,7624.38,,,8588.26,5430.37,10592.8,,4970.21,10943.44,,,5094.58,10315.48,,,7838.37,6285.06,,,10084.31,1798.15,4684.95,,,,,,3267.64,,,,,,6556.79,,10431.26,3543.63,4584.88,6326.44,
2010-05-14,3696.61,,7175.9,5643.97,,3372.76,,,,12335.55,,,,12658.97,6141.41,,794.3,,67498.23,,3743.53,3418.49,,3695.16,,3229.93,5316.3,4776.92,,4477.88,,,11100.94,,7011.23,6394.12,,9134.06,6827.45,5579.22,,,,,5088.62,6194.2,7532.24,,,8601.3,5377.04,10578.89,,5007.06,10946.42,,,5082.97,10259.07,,,7905.11,6287.87,,,10219.17,1780.2,4736.14,,,,,,3270.38,,,,,,6610.56,,10417.71,3574.92,4613.68,6349.53,
2010-05-17,3423.35,,6708.27,5325.38,,3119.39,,,,11600.82,,,,11990.29,5720.27,,751.57,,62026.6,,3502.09,3256.13,,3427.89,,2996.62,4952.29,4456.02,,4240.9,,,10192.3,,6571.38,6120.34,,8684.69,6408.03,5331.2,,,,,4840.18,5805.45,7000.28,,,8023.13,4939.63,9846.45,,4658.24,10269.73,,,4744.63,9726.84,,,7325.86,5822.88,,,9622.5,1725.46,4423.85,,,,,,3123.54,,,,,,6360.34,,9805.72,3371.49,4309.45,5903.35,
2010-05-18,3447.0,,6810.7,5371.45,,3144.65,,,,11737.15,,,,12128.26,5756.32,,770.63,,63684.93,,3532.69,3261.04,,3488.84,,3025.02,4964.0,4513.07,,4327.53,,,10114.71,,6812.44,6207.55,,8693.19,6561.38,5342.83,,,,,4844.62,5830.02,7389.87,,,8219.14,5034.69,10032.96,,4730.89,10356.32,,,4829.46,9758.68,,,7313.59,5899.4,,,9673.15,1743.81,4495.88,,,,,,3143.42,,,,,,6354.76,,9910.85,3400.29,4357.97,5966.73,
2010-05-19,3405.83,,6802.06,5338.72,,3168.25,,,,11902.11,,,,12137.9,5717.43,,768.74,,62922.05,,3499.4,3233.85,,3517.02,,2994.05,4991.75,4491.66,,4302.79,,,10084.99,,6834.41,6251.4,,8646.59,6497.52,5341.62,,,,,4820.42,5884.97,7285.03,,,8273.0,4981.08,10032.6,,4695.27,10365.0,,,4801.36,9718.69,,,7289.15,5881.18,,,9789.15,1733.88,4501.61,,,,,,3149.03,,,,,,6360.36,,9924.22,3400.5,4334.41,5971.86,
2010-05-20,3311.81,,6682.1,5264.87,,3079.72,,,,11652.14,,,,11968.24,5638.06,,745.82,,62104.04,,3428.26,3173.84,,3418.24,,2946.87,4866.63,4428.67,,4305.91,,,10108.84,,6759.4,6182.59,,8413.51,6439.07,5179.77,,,,,4708.93,5815.39,7152.33,,,8455.89,4892.17,9976.2,,4548.74,10312.53,,,4726.6,9482.23,,,7093.28,5761.09,,,9737.68,1730.99,4409.61,,,,,,3097.43,,,,,,6285.47,,9815.54,3393.68,4215.49,5888.33,
2010-05-21,3354.18,,6826.31,5234.85,,3121.09,,,,12036.83,,,,12288.06,5705.58,,746.88,,62856.02,,3456.87,3193.67,,3465.61,,2992.1,4966.2,4494.68,,4395.86,,,10269.77,,6847.73,6206.41,,8484.76,6546.33,5238.74,,,,,4705.32,5895.93,7431.76,,,8609.28,4992.89,10172.28,,4599.99,10455.86,,,4799.62,9593.09,,,7211.42,5879.83,,,9897.65,1752.92,4515.52,,,,,,3122.34,,,,,,6295.4,,10044.87,3463.32,4285.02,5995.41,
2010-05-24,3527.17,,7096.92,5412.96,,3284.95,,,,12531.9,,,,12748.06,5967.41,,771.33,,66452.74,,3596.76,3307.34,,3702.6,,3113.37,5204.61,4714.53,,4521.83,,,10797.92,,7186.48,6387.57,,8863.99,6755.42,5466.31,,,,,4859.17,6151.69,7819.02,,,8913.87,5229.44,10584.66,,4798.73,10903.5,,,5023.02,10018.57,,,7636.71,6108.89,,,10255.22,1786.57,4720.55,,,,,,3211.35,,,,,,6472.78,,10443.11,3645.98,4518.62,6258.39,
2010-05-25,3485.83,,7029.06,5397.56,,3281.22,,,,12382.07,,,,12550.98,5949.93,,744.91,,64942.32,,3580.91,3252.3,,3610.41,,3063.26,5174.89,4724.8,,4418.05,,,10642.49,,6985.24,6232.46,,8911.01,6606.26,5433.76,,,,,4755.18,6231.16,7635.26,,,8756.68,5193.92,10481.15,,4736.46,10775.89,,,4981.68,9995.47,,,7533.05,6076.62,,,10119.04,1752.79,4733.04,,,,,,3152.97,,,,,,6346.09,,10303.26,3582.98,4512.48,6192.7,
2010-05-26,3524.09,,7045.15,5395.99,,3365.73,,,,12440.92,,,,12548.9,5970.03,,748.5,,65229.66,,3591.04,3254.5,,3660.87,,3096.84,5229.42,4756.53,,4420.99,,,11028.73,,6959.88,6226.84,,8865.25,6642.01,5445.68,,,,,4780.64,6195.44,7658.1,,,8715.12,5184.96,10482.99,,4769.01,10868.74,,,4981.67,9986.09,,,7538.91,6141.91,,,10055.14,1755.56,4738.59,,,,,,3177.4,,,,,,6426.06,,10352.36,3571.75,4515.35,6212.15,
2010-05-27,3570.93,,7109.31,5437.05,,3450.19,,,,12681.53,,,,12820.22,6071.61,,762.59,,65972.13,,3657.84,3291.98,,3752.27,,3144.95,5378.05,4864.44,,4464.62,,,11163.39,,7126.91,6275.79,,9048.52,6751.21,5565.62,,,,,4855.74,6292.8,7726.28,,,8831.08,5270.57,10643.89,,4850.93,11055.56,,,5104.03,10351.23,,,7645.0,6252.03,,,10223.95,1767.95,4847.01,,,,,,3227.76,,,,,,6489.49,,10507.54,3623.18,4603.49,6333.84,
2010-05-28,3610.68,,7097.01,5431.67,,3449.76,,,,12637.16,,,,12925.72,6083.11,,764.74,,65218.83,,3648.57,3318.87,,3727.29,,3169.39,5395.6,4857.24,,4423.73,,,11051.56,,7109.85,6264.75,,9254.45,6709.39,5583.17,,,,,4953.55,6352.86,7645.82,,,8846.71,5263.79,10625.02,,4834.31,11021.33,,,5115.82,10313.26,,,7636.58,6225.09,,,10343.08,1770.42,4839.04,,,,,,3218.18,,,,,,6461.26,,10521.82,3648.65,4602.83,6366.0,
2010-05-31,3455.03,,6860.78,5291.98,,3284.17,,,,12179.89,,,,12650.63,5900.13,,747.59,,62551.79,,3558.32,3252.82,,3546.27,,3059.02,5209.79,4704.94,,4320.69,,,10584.97,,6863.84,6114.83,,9160.1,6563.1,5447.02,,,,,4797.39,6078.53,7393.2,,,8660.26,5083.58,10219.96,,4718.09,10721.06,,,4926.8,9897.35,,,7408.46,6014.46,,,9897.52,1758.76,4671.43,,,,,,3155.38,,,,,,6299.67,,10270.33,3573.26,4433.27,6144.39,
2010-06-01,3371.22,,6740.69,5257.01,,3297.23,,,,11981.52,,,,12528.97,5793.69,,753.07,,61469.43,,3514.31,3182.42,,3498.41,,2999.61,5138.37,4626.08,,4273.65,,,10529.66,,6739.07,6042.82,,8928.11,6504.71,5299.91,,,,,4702.96,6075.12,7251.51,,,8476.87,4922.85,10059.12,,4618.99,10537.75,,,4894.08,9989.46,,,7246.21,5908.21,,,9794.69,1751.26,4582.44,,,,,,3120.74,,,,,,6236.87,,10130.67,3551.34,4322.32,6003.03,
2010-06-02,3446.83,,6895.95,5278.03,,3329.29,,,,12185.13,,,,12538.53,5873.89,,748.1,,62983.42,,3529.63,3200.97,,3525.0,,3042.8,5222.87,4644.58,,4300.82,,,10644.69,,6852.34,6026.78,,8962.39,6550.38,5368.89,,,,,4742.26,6187.21,7448.81,,,8589.32,5018.33,10223.97,,4682.32,10667.17,,,4963.47,9951.85,,,7352.61,6027.81,,,9901.77,1721.41,4670.78,,,,,,3125.68,,,,,,6271.8,,10279.49,3599.4,4401.72,6085.87,
2010-06-03,3396.21,,6801.73,5223.01,,3262.05,,,,12136.09,,,,12474.96,5794.05,,754.1,,61805.61,,3501.18,3170.94,,3482.93,,3016.81,5233.55,4590.22,,4282.46,,,10592.9,,6751.58,5970.61,,8949.78,6483.0,5357.87,,,,,4741.56,6170.48,7330.25,,,8506.44,4960.12,10155.34,,4641.21,10532.45,,,4895.33,9860.1,,,7483.0,5987.28,,,9959.88,1714.05,4633.38,,,,,,3103.48,,,,,,6225.75,,10243.71,3598.77,4344.16,6035.15,
